Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2002-04-02,37.394493103027344,11.267961502075195,,10.630000114440918,20.050779342651367,3.2166543006896973,19.18812561035156,14.170000076293945,14.29560089111328,7.2814083099365225
2002-04-03,36.718074798583984,11.156295776367188,,10.25,20.05849266052246,3.228020191192627,19.173248291015625,13.800000190734865,13.93027114868164,7.41379976272583
2002-04-04,37.11156845092773,11.124690055847168,,10.0,19.356714248657227,3.285988569259644,18.9947566986084,13.760000228881836,13.971566200256348,7.496542930603027
2002-04-05,39.651363372802734,10.937173843383787,,9.5,19.40298843383789,3.2484800815582275,18.776594161987305,13.5,14.136760711669922,7.587559700012207
2002-04-08,40.20420455932617,10.945601463317873,,9.149999618530273,18.53154754638672,3.300764560699463,19.267454147338867,13.75,14.29560089111328,7.339329242706299
2002-04-09,40.62370300292969,11.095192909240724,,9.140000343322754,18.82459831237793,3.2905349731445312,18.662559509277344,13.359999656677244,14.835655212402346,7.2483110427856445
2002-04-10,40.69524002075195,11.499727249145508,,9.210000038146973,18.70121192932129,3.4030611515045166,18.841053009033203,13.5,15.169219970703125,7.2814083099365225
2002-04-11,40.27248764038086,11.449418067932127,,9.359999656677246,17.390190124511722,3.3280434608459477,18.032867431640625,13.229999542236328,15.156514167785645,6.991807460784912
2002-04-12,39.74566650390625,11.421761512756348,,8.770000457763674,17.367063522338867,3.3928313255310063,19.356704711914066,13.149999618530273,15.12156581878662,7.033181667327881
2002-04-15,39.52779006958008,11.434524536132812,,8.84000015258789,17.305364608764652,3.5087673664093018,19.52527618408203,13.5,15.312174797058105,6.123003482818604
2002-04-16,40.45786666870117,11.557912826538086,,8.699999809265138,18.315614700317386,3.600834369659424,19.892183303833008,14.350000381469727,15.455135345458984,6.437427520751952
2002-04-17,40.16844940185547,11.594076156616213,,8.25,18.49298858642578,3.5587787628173833,19.57982063293457,14.81999969482422,15.566323280334473,6.578092098236084
2002-04-18,40.220462799072266,11.630237579345705,,8.989999771118164,17.814348220825195,3.5928778648376465,19.58477783203125,12.600000381469727,15.591733932495115,6.495348930358888
2002-04-19,40.61395263671875,11.647263526916506,,8.340000152587889,18.87858009338379,3.5746912956237797,19.49057388305664,12.15999984741211,15.884002685546875,6.362960338592528
2002-04-22,40.65297317504883,11.570672988891602,,8.289999961853027,18.82459831237793,3.5155870914459233,19.2277889251709,11.479999542236328,15.852232933044435,6.189198970794678
2002-04-23,40.41557693481445,11.61109447479248,,8.109999656677246,18.462141036987305,3.3678255081176762,18.37498664855957,11.84000015258789,16.20168113708496,6.528447151184082
2002-04-24,40.81232452392578,11.41538143157959,,8.020000457763674,17.852903366088867,3.4348864555358887,18.23119354248047,11.6899995803833,16.312870025634766,6.031984806060791
2002-04-25,41.283851623535156,11.357940673828125,,7.829999923706055,17.336210250854492,3.5337734222412114,18.796428680419922,11.350000381469727,18.266597747802734,6.54499626159668
2002-04-26,40.45459747314453,11.513230323791506,,7.360000133514403,16.811809539794922,3.398514747619629,18.846010208129886,11.199999809265137,18.028339385986328,6.305039405822754
2002-04-29,39.88225936889648,11.30476188659668,,6.949999809265138,15.624184608459473,3.3712353706359863,18.454315185546875,11.0,17.885385513305664,6.569816589355469
2002-04-30,40.90988159179688,11.477073669433596,,7.010000228881836,16.534183502197266,3.57810115814209,19.812856674194336,11.18000030517578,18.80666160583496,6.636012077331543
2002-05-01,40.974910736083984,11.700446128845215,,7.0999999046325675,16.256555557250973,3.6542558670043945,19.892183303833008,11.520000457763672,18.77489471435547,6.9090657234191895
2002-05-02,41.35212707519531,11.48770809173584,,7.199999809265138,16.34910011291504,3.608790636062622,18.766677856445312,11.34000015258789,18.71135139465332,7.033181667327881
2002-05-03,41.30010986328125,11.366450309753418,,7.199999809265138,15.323423385620115,3.4758050441741943,18.5931453704834,11.050000190734863,18.70816993713379,6.8180460929870605
2002-05-06,40.39607238769531,11.100531578063963,,6.8400001525878915,15.577916145324707,3.5633256435394287,17.973369598388672,10.609999656677246,18.58428192138672,6.619463443756104
2002-05-07,40.4188232421875,10.994163513183594,,6.6500000953674325,15.932659149169922,3.483761072158813,18.0229549407959,10.640000343322754,19.181516647338867,6.329861164093018
2002-05-08,41.03346633911133,11.147332191467283,,7.610000133514403,17.135705947875973,3.8588483333587646,20.531787872314453,11.510000228881836,19.044918060302734,6.453976631164551
2002-05-09,41.07247543334961,11.09415340423584,,7.5,15.577916145324707,3.671304941177368,19.75335693359375,11.40999984741211,18.838424682617188,6.040259838104247
2002-05-10,41.26759719848633,10.902689933776855,,7.25,15.778422355651855,3.6133370399475098,19.212913513183594,11.039999961853027,18.714527130126953,5.560349941253662
2002-05-13,41.78791809082031,10.853758811950684,,6.760000228881836,16.310537338256836,3.80656361579895,20.19959259033203,11.5,18.619224548339844,5.6348185539245605
2002-05-14,42.27246856689453,11.006927490234377,,6.960000038146973,16.850366592407227,3.7167699337005615,21.31022071838379,12.399999618530273,19.191049575805664,5.792030334472656
2002-05-15,42.11311721801758,9.977286338806152,,7.0900001525878915,17.135705947875973,3.691764116287232,20.849109649658203,12.510000228881836,19.65168571472168,5.659642219543457
2002-05-16,42.08384323120117,9.732643127441406,,7.0,15.423680305480955,3.721316576004028,20.675575256347656,12.399999618530273,19.47696685791016,5.4196858406066895
2002-05-17,42.29847717285156,10.126203536987305,,7.0,15.423680305480955,3.7520055770874015,20.378084182739254,12.199999809265135,19.40706825256348,5.096985816955566
2002-05-20,41.70336151123047,10.000691413879396,,6.690000057220459,16.549604415893555,3.737229347229004,19.36661720275879,12.140000343322756,19.521434783935547,5.378315448760986
2002-05-21,41.29361343383789,9.919846534729004,,6.210000038146973,16.117738723754886,3.666758298873901,18.41961097717285,11.739999771118164,18.917848587036133,5.386588096618652
2002-05-22,41.88475036621094,10.126203536987305,,7.300000190734862,15.963505744934082,3.678124666213989,18.315486907958984,11.779999732971193,19.086217880249023,5.5438008308410645
2002-05-23,42.19672775268555,10.158114433288574,,7.699999809265138,16.202568054199222,3.9395484924316406,18.3997745513916,12.0,18.755830764770508,5.461055278778076
2002-05-24,42.01937103271485,9.977286338806152,,7.0999999046325675,16.056049346923828,3.866804599761963,18.67743682861328,11.649999618530273,18.87018585205078,5.485879898071289
2002-05-28,41.635162353515625,9.949630737304688,,7.130000114440918,16.310537338256836,3.8156566619873047,18.181615829467773,11.729999542236328,18.45720863342285,5.576900005340576
2002-05-29,41.050594329833984,10.019835472106934,,7.309999942779541,16.256555557250973,3.750868797302246,17.77504539489746,11.600000381469727,17.869497299194336,5.386588096618652
2002-05-30,41.08343124389648,9.94325065612793,,7.539999961853027,15.971220970153807,3.7736012935638423,18.112199783325195,11.380000114440918,17.440628051757812,5.353491306304932
2002-05-31,41.191810607910156,10.104928970336914,,7.4000000953674325,16.079179763793945,3.707676887512207,17.898998260498047,11.43000030517578,18.36190795898437,5.4196858406066895
2002-06-03,40.86997604370117,9.66243839263916,,7.1500000953674325,15.662740707397461,3.6690316200256343,17.50234603881836,10.760000228881836,18.56839942932129,4.865305423736572
2002-06-04,41.07686233520508,9.502889633178713,,7.0999999046325675,15.138339042663574,3.933865785598755,17.77008819580078,10.989999771118164,18.70182037353516,4.674996376037598
2002-06-05,41.29033660888672,9.583728790283203,,7.139999866485597,15.184611320495605,3.6474356651306152,18.032867431640625,10.970000267028807,18.40956115722656,4.3357486724853525
2002-06-06,40.57441329956055,9.519905090332033,,6.75,15.053506851196287,3.3723721504211426,17.452762603759766,10.609999656677246,18.234834671020508,3.7151732444763184
2002-06-07,40.8666877746582,9.649673461914062,,7.010000228881836,15.38512134552002,3.413290739059448,17.789918899536133,9.8100004196167,18.21894645690918,3.2269883155822754
2002-06-10,41.37900161743164,9.715621948242188,,6.610000133514403,15.685877799987793,3.5235435962677,18.637767791748047,9.890000343322754,18.64781951904297,3.309731721878052
2002-06-11,41.20822525024414,8.147764205932617,,6.4000000953674325,15.72443675994873,3.3780550956726074,18.379941940307614,9.329999923706056,18.47309112548828,2.937386274337769
2002-06-12,41.88802337646485,7.875462532043457,,6.329999923706055,15.516220092773438,3.3223605155944824,18.49894142150879,9.670000076293944,18.247543334960934,3.789642810821533
